vehicle_id,Curb_Weight,year
22827,2844.0,2013
22828,3474.0,2013
22830,3224.0,2013
22831,3276.0,2013
22833,3276.0,2013
22835,1480.0,2013
22836,1453.0,2013
22837,1453.0,2013
22839,3118.0,2013
22840,3118.0,2013
22841,2487.0,2013
22843,1586.0,2013
22845,1984.0,2013
22846,2487.0,2013
22847,1900.0,2013
22848,1476.0,2013
22850,2487.0,2013
22853,2857.0,2013
22855,2798.0,2013
22857,1809.0,2013
22858,3109.0,2013
22859,3114.0,2013
22861,1872.0,2013
22863,1878.0,2013
22864,3114.0,2013
22866,3114.0,2013
22867,3114.0,2013
22868,1888.0,2013
22869,1929.0,2013
22870,3114.0,2013
22871,3116.0,2013
22872,1736.0,2013
22874,2078.0,2013
22875,3114.0,2013
22876,2059.0,2013
22879,3096.0,2013
22880,3320.0,2013
22881,3096.0,2013
22882,1675.0,2013
22883,2400.0,2013
22885,1675.0,2013
22887,3320.0,2013
22888,3200.0,2013
22890,3152.0,2013
22891,1955.0,2013
22893,3152.0,2013
22894,3152.0,2013
22895,2713.0,2013
22896,2855.0,2013
22897,1704.0,2013
22898,2028.0,2013
22900,3148.0,2013
22903,2053.0,2013
22904,2857.0,2013
22905,1643.0,2013
22906,3200.0,2013
22907,1704.0,2013
22908,1710.0,2013
22909,3382.0,2013
22910,2857.0,2013
22912,3382.0,2013
22913,1916.0,2013
22914,2400.0,2013
22915,1570.0,2013
22916,3404.0,2013
22918,3148.0,2013
22919,3320.0,2013
22920,2625.0,2013
22921,2844.0,2013
22922,2736.0,2013
22923,1655.0,2013
22924,2882.0,2013
22925,1456.0,2013
22926,2882.0,2013
22928,2708.0,2013
22929,1456.0,2013
22930,2708.0,2013
22932,2704.0,2013
22933,2980.0,2013
22934,2980.0,2013
22935,2980.0,2013
22936,1980.0,2013
22937,1710.0,2013
22939,1826.0,2013
22940,1843.0,2013
22941,2290.0,2013
22943,1861.0,2013
22944,2980.0,2013
22945,1595.0,2013
22946,2290.0,2013
22947,2981.0,2013
22948,1675.0,2013
22949,1930.0,2013
22950,1937.0,2013
22951,2290.0,2013
22952,2981.0,2013
22953,2981.0,2013
22954,1833.0,2013
22955,2276.0,2013
22956,2969.0,2013
22958,1710.0,2013
22960,2963.0,2013
22961,2709.0,2013
22962,2709.0,2013
22963,2963.0,2013
22964,2963.0,2013
22966,1710.0,2013
22967,1835.0,2013
22968,2709.0,2013
22969,2708.0,2013
22971,1570.0,2013
22972,2969.0,2013
22973,2708.0,2013
22975,2276.0,2013
22976,2969.0,2013
22977,2969.0,2013
22978,2969.0,2013
22979,2271.0,2013
22980,2271.0,2013
22982,2271.0,2013
22983,2887.0,2013
22984,2887.0,2013
22985,2887.0,2013
22987,2969.0,2013
22988,2969.0,2013
22989,2969.0,2013
22991,2882.0,2013
22992,2704.0,2013
22994,2991.0,2013
22995,2110.0,2013
22996,2991.0,2013
22997,2991.0,2013
23000,2991.0,2013
23001,2991.0,2013
23005,2334.0,2013
23006,2334.0,2013
23007,1937.0,2013
23008,2334.0,2013
23009,2915.0,2013
23010,2997.0,2013
23011,2997.0,2013
23013,2997.0,2013
23015,2997.0,2013
23017,2998.0,2013
23018,2696.0,2013
23019,1900.0,2013
23020,2696.0,2013
23021,3000.0,2013
23022,2349.0,2013
23023,2334.0,2013
23024,2988.0,2013
23025,2988.0,2013
23026,2763.0,2013
23027,2879.0,2013
23028,2981.0,2013
23029,1965.0,2013
23030,1670.0,2013
23031,1670.0,2013
23032,2879.0,2013
23034,2879.0,2013
23037,1607.0,2013
23039,2879.0,2013
23045,2704.0,2013
23046,2988.0,2013
23047,2986.0,2013
23048,2877.0,2013
23049,2877.0,2013
23051,2986.0,2013
23052,2986.0,2013
23053,2877.0,2013
23055,1625.0,2013
23056,2877.0,2013
23058,2986.0,2013
23059,3000.0,2013
23060,2963.0,2013
23062,2200.0,2013
23063,2200.0,2013
23064,2899.0,2013
23065,2200.0,2013
23067,1950.0,2013
23068,2802.0,2013
23069,2914.0,2013
23070,2914.0,2013
23071,2914.0,2013
23074,1285.0,2013
23075,1285.0,2013
23076,2903.0,2013
23078,1275.0,2013
23079,1275.0,2013
23080,2918.0,2013
23081,1929.0,2013
23082,2918.0,2013
23083,2918.0,2013
23084,2732.0,2013
23085,2732.0,2013
23086,2732.0,2013
23089,2726.0,2013
23090,2726.0,2013
23091,2726.0,2013
23092,2918.0,2013
23093,2189.0,2013
23096,2736.0,2013
23097,1530.0,2013
23098,2903.0,2013
23099,2903.0,2013
23100,2736.0,2013
23101,1530.0,2013
23102,2134.0,2013
23103,2134.0,2013
23104,2134.0,2013
23106,1855.0,2013
23108,1542.0,2013
23109,2125.0,2013
23110,1542.0,2013
23111,2151.0,2013
23112,2151.0,2013
23113,2912.0,2013
23114,1440.0,2013
23115,2912.0,2013
23116,2800.0,2013
23118,2802.0,2013
23119,2726.0,2013
23121,1543.0,2013
23122,2912.0,2013
23123,1543.0,2013
23124,2125.0,2013
23125,2125.0,2013
23126,2151.0,2013
23127,2151.0,2013
23128,2045.0,2013
23129,2899.0,2013
23130,2921.0,2013
23131,2898.0,2013
23132,2219.0,2013
23133,2898.0,2013
23134,2947.0,2013
23135,2947.0,2013
23136,1631.0,2013
23137,1631.0,2013
23138,2947.0,2013
23139,2947.0,2013
23140,2095.0,2013
23141,2898.0,2013
23142,2898.0,2013
23143,2227.0,2013
23144,2227.0,2013
23145,2219.0,2013
23146,2227.0,2013
23147,2952.0,2013
23148,2952.0,2013
23150,2053.0,2013
23151,2235.0,2013
23152,2235.0,2013
23153,2235.0,2013
23154,2959.0,2013
23155,2235.0,2013
23156,2053.0,2013
23157,2053.0,2013
23158,2959.0,2013
23160,1785.0,2013
23161,2952.0,2013
23162,2944.0,2013
23163,2944.0,2013
23166,2899.0,2013
23167,2724.0,2013
23168,1225.0,2013
23169,2928.0,2013
23170,2928.0,2013
23171,2928.0,2013
23172,2928.0,2013
23173,1850.0,2013
23174,2724.0,2013
23180,2219.0,2013
23181,2724.0,2013
23182,2944.0,2013
23184,2944.0,2013
23186,2943.0,2013
23187,2943.0,2013
23188,2921.0,2013
23189,2219.0,2013
23190,2939.0,2013
23191,2899.0,2013
23192,2939.0,2013
23193,2074.0,2013
23194,2899.0,2013
23195,2939.0,2013
23197,2349.0,2013
23198,2915.0,2013
23200,2620.0,2013
23201,2330.0,2013
23203,3035.0,2013
23205,2903.0,2013
23206,3035.0,2013
23207,3035.0,2013
23212,2824.0,2013
23214,3033.0,2013
23215,1645.0,2013
23217,1646.0,2013
23218,3046.0,2013
23219,1795.0,2013
23220,3046.0,2013
23221,2861.0,2013
23222,3046.0,2013
23223,3048.0,2013
23228,3048.0,2013
23231,2454.0,2013
23232,2861.0,2013
23233,3033.0,2013
23237,2663.0,2013
23239,2663.0,2013
23240,2663.0,2013
23241,2408.0,2013
23242,1817.0,2013
23243,2408.0,2013
23244,2408.0,2013
23246,2408.0,2013
23247,2408.0,2013
23248,3033.0,2013
23249,2768.0,2013
23250,2620.0,2013
23251,3028.0,2013
23258,3000.0,2013
23259,3031.0,2013
23260,1356.0,2013
23261,3031.0,2013
23262,3031.0,2013
23263,3028.0,2013
23264,2824.0,2013
23265,2691.0,2013
23266,3048.0,2013
23267,3049.0,2013
23268,2480.0,2013
23269,2483.0,2013
23270,3067.0,2013
23271,3067.0,2013
23272,2824.0,2013
23273,2768.0,2013
23274,3067.0,2013
23275,3067.0,2013
23277,2494.0,2013
23278,2494.0,2013
23279,2776.0,2013
23280,3069.0,2013
23282,2480.0,2013
23283,3069.0,2013
23284,2520.0,2013
23285,2520.0,2013
23288,2824.0,2013
23290,2522.0,2013
23292,2776.0,2013
23293,2554.0,2013
23298,3069.0,2013
23301,3060.0,2013
23302,3049.0,2013
23303,2454.0,2013
23304,3049.0,2013
23307,3049.0,2013
23308,3051.0,2013
23309,3051.0,2013
23310,3052.0,2013
23311,3052.0,2013
23312,3054.0,2013
23313,3054.0,2013
23314,3054.0,2013
23315,3055.0,2013
23316,3060.0,2013
23317,3055.0,2013
23319,3055.0,2013
23321,3055.0,2013
23323,3058.0,2013
23324,3058.0,2013
23325,3058.0,2013
23326,3060.0,2013
23327,3060.0,2013
23328,3060.0,2013
23329,3060.0,2013
23331,3060.0,2013
23334,3035.0,2013
23335,1094.0,2013
23336,3015.0,2013
23337,3015.0,2013
23338,3015.0,2013
23339,2371.0,2013
23341,2371.0,2013
23342,2371.0,2013
23343,2371.0,2013
23344,2371.0,2013
23345,2824.0,2013
23346,2693.0,2013
23347,1479.0,2013
23348,2763.0,2013
23350,3021.0,2013
23351,2231.0,2013
23353,2960.0,2013
23355,3021.0,2013
23356,3021.0,2013
23357,3021.0,2013
23358,1116.0,2013
23360,2960.0,2013
23361,2864.0,2013
23362,2824.0,2013
23363,2693.0,2013
23365,2696.0,2013
23369,2352.0,2013
23370,2352.0,2013
23371,2352.0,2013
23372,2352.0,2013
23373,3003.0,2013
23375,3008.0,2013
23377,2824.0,2013
23378,2869.0,2013
23379,3005.0,2013
23380,3005.0,2013
23381,1622.0,2013
23382,1505.0,2013
23384,3008.0,2013
23385,3008.0,2013
23386,3008.0,2013
23387,2869.0,2013
23388,3003.0,2013
23389,3026.0,2013
23390,2371.0,2013
23391,2389.0,2013
23392,2691.0,2013
23393,2260.0,2013
23394,2863.0,2013
23395,1485.0,2013
23398,1495.0,2013
23399,2389.0,2013
23400,2824.0,2013
23401,3026.0,2013
23404,1126.0,2013
23407,3026.0,2013
23408,2824.0,2013
23409,2691.0,2013
23410,2863.0,2013
23411,1625.0,2013
23415,2554.0,2013
23420,2429.0,2013
23423,2991.0,2013
23426,2899.0,2013
23427,2969.0,2013
23432,2704.0,2013
23439,3226.0,2013
23444,2969.0,2013
23447,2836.0,2013
23454,3076.0,2013
23459,1776.0,2013
23461,1930.0,2013
23463,2554.0,2013
23465,2863.0,2013
23466,2554.0,2013
23470,2998.0,2013
23472,3076.0,2013
23474,2802.0,2013
23476,1765.0,2013
23477,2998.0,2013
23480,2838.0,2013
23485,2863.0,2013
23486,2899.0,2013
23487,1958.0,2013
23491,3226.0,2013
23493,2389.0,2013
23496,2824.0,2013
23497,2512.0,2013
23498,2620.0,2013
23501,2864.0,2013
23505,3156.0,2013
23506,2620.0,2013
23508,3028.0,2013
23511,1911.0,2013
23517,2838.0,2013
23519,3055.0,2013
23521,2786.0,2013
23522,2991.0,2013
23523,2704.0,2013
23528,3055.0,2013
23530,2991.0,2013
23531,1858.0,2013
23536,1333.0,2013
23537,2704.0,2013
23538,3156.0,2013
23539,2824.0,2013
23540,2359.0,2013
23543,2802.0,2013
23544,2824.0,2013
23545,2960.0,2013
23546,3028.0,2013
23547,1413.0,2013
23548,1858.0,2013
23550,1935.0,2013
23551,2960.0,2013
23552,2763.0,2013
23553,2763.0,2013
23556,1730.0,2013
23558,2030.0,2013
23561,2005.0,2013
23562,2000.0,2013
23563,1610.0,2013
23567,1911.044438339439,2013
23569,1852.0,2013
23570,1466.0,2013
23571,1465.0,2013
23575,1884.0926055406,2013
23576,2512.0,2013
23580,2085.0,2013
23583,2069.0,2013
23585,1775.0,2013
23587,1960.0,2013
23588,1909.0,2013
23589,2501.0,2013
23590,2004.0,2013
23591,1690.0,2013
23592,1941.0,2013
23593,2501.0,2013
23595,2030.0,2013
23597,1802.0,2013
23598,1853.0,2013
23600,1845.0,2013
23610,1845.0,2013
23611,1215.0,2013
23612,1215.0,2013
23613,1230.0,2013
23615,2240.0,2013
23616,1805.0,2013
23622,1661.1125186209244,2013
23630,1980.0,2013
23642,1592.0,2013
23645,1895.0,2013
23651,2258.0,2013
23653,2094.0,2013
23654,1621.0,2013
23655,2105.0,2013
23656,1352.0,2013
23657,1255.0,2013
23658,1255.0,2013
23660,2359.0,2013
23661,2065.0,2013
23662,1855.0,2013
23667,2314.0,2013
23668,2314.0,2013
23669,2314.0,2013
23670,2314.0,2013
23671,2314.0,2013
23672,2314.0,2013
23673,2258.0,2013
23674,1930.0,2013
23675,1990.0,2013
23676,2010.0,2013
23677,2010.0,2013
23679,1920.0,2013
23680,2258.0,2013
23681,2258.0,2013
23683,1980.0,2013
23684,1805.0,2013
23685,1855.0,2013
23686,2378.0,2013
23688,2418.0,2013
23689,1454.0,2013
23695,2418.0,2013
23696,1495.0,2013
23697,1574.0,2013
23699,1582.0,2013
23700,2175.0,2013
23704,2429.0,2013
23707,1815.0,2013
23709,2378.0,2013
23711,1556.0,2013
23712,1245.0,2013
23714,1245.0,2013
23719,1638.0,2013
23720,1195.0,2013
23727,2389.0,2013
23728,1805.0,2013
23733,1369.0,2013
23738,1690.0,2013
23739,1574.0,2013
23742,1649.0,2013
23745,1521.0,2013
23748,1501.0,2013
23750,1577.3737521197806,2013
23754,1995.0,2013
23767,1496.0,2013
23768,1614.0,2013
23769,2245.0,2013
23771,1475.0,2013
23776,2312.0,2013
23777,1667.0,2013
23779,2310.0,2013
23781,1721.0,2013
23783,1551.0,2013
23784,1506.0,2013
23786,2486.0,2013
23788,2486.0,2013
23790,1594.0,2013
23791,1739.0,2013
23798,1978.0,2013
23799,2070.0,2013
23800,1718.0,2013
23801,2050.0,2013
23802,2070.0,2013
23804,1320.0,2013
23808,2007.0,2013
23809,2350.0,2013
23810,1320.0,2013
23811,2350.0,2013
23812,2567.0,2013
23814,2105.0,2013
23815,1417.0,2013
23816,1310.0,2013
23818,1310.0,2013
23819,1369.0,2013
23820,2567.0,2013
23821,2328.0,2013
23822,1417.0,2013
23824,2561.0,2013
23826,1870.0,2013
23827,1731.0,2013
23828,2552.0,2013
23836,1560.0,2013
23837,1760.0,2013
23839,1560.0,2013
23841,1560.0,2013
23842,1350.0,2013
23843,1350.0,2013
23845,1234.0,2013
23847,1436.0,2013
23849,1335.0,2013
23851,1642.0,2013
23856,1230.0,2013
23857,2000.0,2013
23858,1352.0,2013
23862,2225.0,2013
23864,1746.0,2013
23866,1335.0,2013
23867,1970.0,2013
23868,1860.0,2013
23874,1350.0,2013
23877,1350.0,2013
23878,1510.0,2013
23879,1569.0,2013
23881,1507.0,2013
23882,1801.0,2013
23883,2477.0,2013
23884,2477.0,2013
23886,1400.0,2013
23891,1588.0,2013
23892,2429.0,2013
23895,2144.0,2013
23897,1410.0,2013
23898,1914.0,2013
23902,1678.0,2013
23903,1489.0,2013
23904,1504.0,2013
23906,2123.0,2013
23909,2473.0,2013
23912,1623.0,2013
23915,2030.0,2013
23916,1970.0,2013
23917,1466.0,2013
23918,1290.0,2013
23919,1470.0,2013
23920,1447.0,2013
23922,1290.0,2013
23923,1295.0,2013
23924,1295.0,2013
23925,1300.0,2013
23934,1990.0,2013
23937,1477.0,2013
23938,1335.0,2013
23941,1295.0,2013
23942,1335.0,2013
23943,1940.0,2013
23945,1940.0,2013
23948,1269.0,2013
23949,1304.0,2013
23950,1970.0,2013
23954,2225.0,2013
23955,1398.0,2013
23956,2229.0,2013
23959,1494.0,2013
23961,2312.0,2013
23962,2304.0,2013
23967,2307.0,2013
23968,1612.0,2013
23969,1285.0,2013
23970,2157.0,2013
23971,2550.0,2013
23972,1285.0,2013
23974,1648.0,2013
23975,1290.0,2013
23977,1370.0,2013
23978,1370.0,2013
23982,1400.0,2013
23985,1230.0,2013
23987,1839.0,2013
23989,1516.0,2013
23991,1479.0,2013
23994,1333.0,2013
24000,1852.0,2013
24002,1682.0,2013
24003,1717.0,2013
24004,1279.0,2013
24006,1525.0,2013
24008,1912.0,2013
24009,1753.0,2013
24010,2164.0,2013
24011,1792.0,2013
24012,1814.0,2013
24016,1823.0,2013
24020,1860.0,2013
24021,1848.0,2013
24023,1819.0,2013
24025,1681.0,2013
24028,1270.0,2013
24029,1880.0,2013
24032,1290.0,2013
24034,1887.0,2013
24037,1810.0,2013
24038,1926.0,2013
24039,2418.0,2013
24040,2338.0,2013
24041,1700.0,2013
24042,1635.0,2013
24043,1644.0,2013
24045,1898.0,2013
24046,1616.0,2013
24051,1990.0,2013
24056,1973.0,2013
24057,895.0,2013
24062,905.0,2013
24063,2065.0,2013
24064,1703.0,2013
24071,1353.0,2013
24072,1920.0,2013
24073,2036.0,2013
24075,2015.0,2013
24078,1409.0,2013
24079,1550.0,2013
24081,895.0,2013
24082,1555.0,2013
24084,1574.0,2013
24085,905.0,2013
24087,1573.0,2013
24088,2145.0,2013
24090,1600.0,2013
24092,2336.0,2013
24096,1703.0,2013
24101,1636.0,2013
24103,1569.0,2013
24105,1682.0,2013
24106,1468.0,2013
24107,1702.0,2013
24108,1706.0,2013
24109,1711.0,2013
24110,1472.0,2013
24115,1484.0,2013
24116,1579.0,2013
24117,1602.0,2013
24118,1870.0,2013
24119,1608.0,2013
24120,1996.0,2013
24121,1914.0,2013
24122,1619.0,2013
24123,1635.0,2013
24124,1885.0,2013
24125,1910.0,2013
24126,1894.0,2013
24129,1882.0,2013
24130,1912.0,2013
24131,1515.0,2013
24139,1445.0,2013
24141,1445.0,2013
24144,1566.48271950272,2013
24146,1496.0,2013
24147,1496.0,2013
24149,1937.0,2013
24153,1640.0,2013
24155,1261.0,2013
24156,1680.0,2013
24159,1681.0,2013
24162,1693.0,2013
24164,1362.0,2013
24165,1362.0,2013
24166,1692.0,2013
24167,1970.0,2013
24169,1819.0,2013
24174,2143.0,2013
24176,1480.0,2013
24182,1637.0,2013
24184,2220.0,2013
24185,2220.0,2013
24186,1471.0,2013
24193,2067.0,2013
24198,2173.0,2013
24200,1509.0,2013
24202,2063.0,2013
24205,1999.0,2013
24206,2068.0,2013
24207,1987.0,2013
24208,1970.0,2013
24209,1970.0,2013
24210,1967.0,2013
24211,2000.0,2013
24212,1965.0,2013
24213,1963.0,2013
24214,1956.0,2013
24215,1801.0,2013
24216,1292.0,2013
24217,1942.0,2013
24218,1539.0,2013
24219,2053.0,2013
24220,1548.0,2013
24221,2015.0,2013
24224,2044.0,2013
24226,1405.0,2013
24227,2030.0,2013
24228,1422.0,2013
24229,1438.0,2013
24232,2180.0,2013
24233,2155.0,2013
24236,2121.0,2013
24237,2020.0,2013
24238,2084.0,2013
24239,1637.0,2013
24240,1796.0,2013
24245,1905.0,2013
24257,1507.3304801744891,2013
24259,1526.3606983204886,2013
24267,1764.0,2013
24270,1704.0,2013
24274,1942.0,2013
24279,1860.5075,2013
24295,1804.0,2013
24306,1445.0,2013
24311,1479.0,2013
24321,1688.0,2013
24322,2424.0,2013
24323,2089.4129523809515,2013
24327,2125.0,2013
24330,1679.0,2013
24332,2419.0,2013
24335,2419.0,2013
24339,1306.0,2013
24344,1652.0,2013
24345,2316.094702380952,2013
24351,1784.0,2013
24354,1407.0,2013
24355,1686.0,2013
24362,1439.0,2013
24366,1445.0,2013
24368,1652.0,2013
24371,2143.211571428573,2013
24372,1515.0,2013
24374,2424.0,2013
24376,1231.0,2013
24377,1231.0,2013
24378,1694.0,2013
24381,2424.0,2013
24383,1679.0,2013
24389,2723.0,2013
24392,2647.0,2013
24395,2593.0,2013
24396,2593.0,2013
24397,1711.0,2013
24403,2593.0,2013
24405,2773.0,2013
24408,1726.0,2013
24409,1610.0,2013
24417,1530.0,2013
24420,1631.0,2013
24426,1736.0,2013
24427,1765.0,2013
24429,2549.0,2013
24431,1679.0,2013
24432,2419.0,2013
24433,1788.0,2013
24434,2125.0,2013
24435,1788.0,2013
24436,1757.0,2013
24437,1771.0,2013
24442,2477.0,2013
24443,2477.0,2013
24444,1321.0,2013
24445,2234.0,2013
24446,2477.0,2013
24448,1761.0,2013
24450,1688.0,2013
24453,1744.0,2013
24457,2534.0,2013
24458,2534.0,2013
24460,2534.0,2013
24461,2521.0,2013
24462,1822.0,2013
24467,1675.0,2013
24471,2549.0,2013
24477,1822.0,2013
24479,1669.0,2013
24480,2383.0,2013
24481,2161.0,2013
24482,1655.0,2013
24483,2383.0,2013
24484,2161.0,2013
24485,2161.0,2013
24486,1788.0,2013
24490,2288.0,2013
24495,1881.0,2013
24496,2345.0,2013
24497,2345.0,2013
24499,2326.0,2013
24501,1853.0,2013
24502,1840.0,2013
24503,2326.0,2013
24508,2326.0,2013
24509,2326.0,2013
24512,2265.0,2013
24513,2265.0,2013
24514,2265.0,2013
24515,1923.0,2013
24516,2068.0,2013
24517,2345.0,2013
24519,1669.0,2013
24520,1788.0,2013
24521,2288.0,2013
24524,2234.0,2013
24531,1640.0,2013
24533,1873.0,2013
24536,2004.0,2013
24539,2410.0,2013
24540,2288.0,2013
24543,2288.0,2013
24544,2410.0,2013
24545,2383.0,2013
24546,2019.0,2013
24548,2419.0,2013
24553,1301.0,2013
24560,1803.0,2013
24562,1329.0,2013
24566,1325.0,2013
24572,1675.0,2013
24573,1249.0,2013
24577,1554.0,2013
24578,1585.0,2013
24579,1858.0,2013
24582,1471.0,2013
24590,1634.0,2013
24593,1323.0,2013
24594,2836.0,2013
24598,1637.0,2013
24599,1272.0,2013
24602,1322.0,2013
24603,1249.0,2013
24608,1285.0,2013
24614,1626.0,2013
24615,1533.2691208531244,2013
24616,1488.0,2013
24626,1125.0,2013
24631,2083.0,2013
24632,2138.0,2013
24636,1125.0,2013
24640,1281.0,2013
24642,1299.0,2013
24650,2074.0,2013
24654,1588.0,2013
24666,2156.0,2013
24669,1169.0,2013
24675,1286.0,2013
24679,2791.0,2013
24680,1275.0,2013
24686,2143.0,2013
24713,1373.0,2013
24716,1746.09742481203,2013
24719,1445.0,2013
24720,1151.0,2013
24722,1445.0,2013
24724,1439.0,2013
24727,2180.0,2013
24730,1525.0,2013
24732,1129.0,2013
24733,1129.0,2013
24738,1154.0,2013
24739,1605.0,2013
24742,2070.0,2013
24743,1556.0,2013
24746,1557.0,2013
24747,1155.0,2013
24748,1155.0,2013
24750,2554.0,2013
24751,1296.0,2013
24753,1298.0,2013
24758,1292.0,2013
24760,2918.0,2013
24761,1652.0,2013
24762,1291.0,2013
24763,2054.2109523809513,2013
24770,1399.0,2013
24771,2991.0,2013
24773,1286.0,2013
24774,2704.0,2013
24778,1139.0,2013
24784,2008.650366887065,2013
24797,1430.0,2013
24806,1737.4967800173677,2013
24807,1958.1653255055448,2013
24809,1909.774365079365,2013
24810,2306.099642857143,2013
24820,1825.0,2013
24838,1799.625762135619,2013
24843,1837.0,2013
24854,1124.0,2013
24862,2199.0,2013
24870,1525.0,2013
24879,1882.9221428571427,2013
24883,2303.0,2013
24885,2290.0,2013
24894,2420.0,2013
24897,1551.63137923794,2013
