vehicle_id,Curb_Weight,Price_USD,year
5897,2228,34188.14815,2010
5898,2156,37480.43478,2010
5902,2156,35590,2010
5903,2156,32919.75,2010
5904,2078,35710,2010
5905,2078,33065,2010
5906,2078,28210,2010
5911,1129,14900,2010
5917,1143,16761.41414,2010
5961,1329,26895,2010
5963,1106,15352.14286,2010
5967,1110,25220,2010
5970,1061,15875,2010
5971,1063,11965,2010
5989,1297,25940,2010
5990,1297,27023.26923,2010
5991,1297,27427.14286,2010
5995,1297,24945,2010
6001,1139,26000,2010
6002,1139,27082.5,2010
6003,1133,25663.84615,2010
6004,1125,25300,2010
6005,1125,22750,2010
6006,1125,23560,2010
6007,1125,25651.53846,2010
6008,1122,25700,2010
6009,1110,22314.66667,2010
6023,860,20990,2010
6030,840,16990,2010
6033,1106,15352.14286,2010
6034,1106,14470.71429,2010
6049,1106,14470.71429,2010
6064,1461,57929.84615,2010
6065,1235,14970,2010
6066,1235,15450,2010
6067,1235,15450,2010
6068,2241,208045,2010
6070,1228,14733.02632,2010
6072,1228,14733.02632,2010
6073,1228,17595,2010
6074,1228,15772.59883,2010
6076,1225,16450,2010
6077,1225,17450,2010
6078,1225,14216.66667,2010
6079,1225,15216.66667,2010
6080,1222,13254.40816,2010
6081,1222,14254.58689,2010
6082,1219,17828.38403,2010
6083,1212,13224.87611,2010
6084,1212,14225,2010
6086,1235,16414.44039,2010
6087,1440,76849.67742,2010
6088,1235,13970,2010
6089,1235,15442.4,2010
6090,1261,16751.66038,2010
6091,1261,15590,2010
6092,1261,17061.66667,2010
6095,1255,17100,2010
6096,1255,18100,2010
6097,1255,15123.07692,2010
6098,1255,16156.52174,2010
6099,1255,16520,2010
6100,1255,16520,2010
6102,1252,21903.09746,2010
6103,1246,17845,2010
6104,1246,17720.06434,2010
6105,1246,20444.61039,2010
6106,1245,16645.61685,2010
6107,1243,16995,2010
6108,1243,15982.90199,2010
6109,1243,20295.92088,2010
6111,1235,14145,2010
6112,1442,76603,2010
6113,1445,76300,2010
6114,1445,80380,2010
6117,1171,12090,2010
6118,1149,11090,2010
6119,1502,58980.56452,2010
6120,1502,57895.69231,2010
6121,1141,10200.82873,2010
6122,1508,107847.551,2010
6124,1512,110393.5135,2010
6126,1090,15365,2010
6128,1073,13512.70958,2010
6129,1073,13645,2010
6130,1073,13920,2010
6131,1073,14645,2010
6136,1190,19595,2010
6137,1190,18730.32526,2010
6138,1190,18172.50461,2010
6141,1201,16329.81663,2010
6142,1455,91080,2010
6143,1455,52129.71429,2010
6144,1455,53456.25,2010
6147,1459,52024.71429,2010
6148,1459,53302.46377,2010
6150,1261,17765,2010
6155,1475,93120,2010
6156,1475,89700,2010
6157,1480,93200,2010
6158,1480,97280,2010
6160,1193,15579.821,2010
6161,1190,17332.89316,2010
6162,1198,17695.31054,2010
6163,1415,19990,2010
6164,1261,15442.62353,2010
6168,1520,21378.04124,2010
6169,1520,22423.55556,2010
6171,1522,29160,2010
6172,1522,29805,2010
6177,1305,18960,2010
6178,1543,22790.04373,2010
6179,1543,23766.14679,2010
6181,1575,24499,2010
6182,1575,23499,2010
6183,1575,23499,2010
6184,1578,29408,2010
6185,1578,28408,2010
6186,1578,26579.42857,2010
6188,1578,28408,2010
6189,1315,16960,2010
6193,1460,42070,2010
6194,1325,13990,2010
6195,1466,30410,2010
6196,1466,31710,2010
6197,1466,29930,2010
6198,1466,31230,2010
6199,1325,16990,2010
6200,1480,21699,2010
6201,1480,19999,2010
6202,1480,21249,2010
6203,1480,19988.13043,2010
6204,1485,22726.27273,2010
6205,1485,21752.84615,2010
6206,1320,14790,2010
6207,1487,35080,2010
6208,1487,36380,2010
6209,1487,34460,2010
6210,1487,35760,2010
6212,1318,20745,2010
6213,1301,18495,2010
6214,1301,18625,2010
6215,1301,16993.81356,2010
6218,1275,17750,2010
6222,1272,17117.59304,2010
6226,1272,18053.16709,2010
6235,1262,15303.07755,2010
6236,1262,16595,2010
6237,1541,28485.29412,2010
6238,1537,25000,2010
6239,1537,28962.68657,2010
6240,1504,23750,2010
6241,1603,29569.20814,2010
6243,1301,16475.02764,2010
6245,1298,15420,2010
6247,1294,17495,2010
6248,1697,26019.08553,2010
6249,1697,25202.08785,2010
6253,1715,22680,2010
6255,1733,48645,2010
6257,1780,47725,2010
6260,1280,17350,2010
6262,1494,23681.50685,2010
6263,1715,23675,2010
6264,1393,19580,2010
6265,1540,101100,2010
6266,1540,104520,2010
6267,1740,269000,2010
6268,1800,186450,2010
6269,1800,182450,2010
6270,1049,13365,2010
6271,1840,321038,2010
6273,1040,15830,2010
6288,1740,273000,2010
6291,1055,16630,2010
6292,1430,190600,2010
6293,1450,189925,2010
6294,1092,15202.69231,2010
6298,1078,15025,2010
6302,1075,14895,2010
6304,1073,14333.81356,2010
6305,1631,123500,2010
6306,1631,119500,2010
6307,1073,15795,2010
6308,1073,12145,2010
6309,1665,366000,2010
6310,1665,356000,2010
6316,820,12913.07692,2010
6320,1654,87055,2010
6330,1560,90341,2010
6333,1492,63034.33333,2010
6334,1492,64602.5,2010
6337,1461,59151.09375,2010
6341,1570,232060,2010
6344,840,17990,2010
6352,1430,200600,2010
6357,1710,132500,2010
6358,1710,136500,2010
6359,1690,384400,2010
6363,1570,222060,2010
6368,1298,16600,2010
6376,1626,48975,2010
6379,1635,116720,2010
6384,1685,149000,2010
6385,1687,57675,2010
6389,1315,17760,2010
6394,1375,18590,2010
6395,1370,17890,2010
6397,1365,19990,2010
6398,1360,15690,2010
6400,1350,18560,2010
6401,1349,17160,2010
6402,1348,17160,2010
6405,1346,17160,2010
6406,1565,91091,2010
6407,1335,16990,2010
6410,1335,18440,2010
6411,1329,16730,2010
6412,1325,14890,2010
6413,1325,17890,2010
6414,1320,15690,2010
6416,1328,19475,2010
6418,1730,78523.52941,2010
6419,1210,17849,2010
6422,1210,18949,2010
6428,1165,13463.41317,2010
6429,1165,15561.82773,2010
6430,1165,12685,2010
6431,1165,15365,2010
6432,1165,16290,2010
6433,1165,14820,2010
6434,2350,185395,2010
6438,2655,343585,2010
6440,1210,13994,2010
6444,1730,81790,2010
6445,1280,17984,2010
6446,1737,84040,2010
6449,1773,105350,2010
6450,1773,105925,2010
6451,1773,106050,2010
6454,1730,78325,2010
6456,1245,15739,2010
6458,1245,15605.83099,2010
6459,1245,17921.09677,2010
6460,1245,16839,2010
6461,1245,16709,2010
6462,1235,16884,2010
6466,1245,16834,2010
6467,2051.147265,43480,2010
6468,1413,17795,2010
6511,1619,34300,2010
6512,1619,33050,2010
6545,1619,34300,2010
6562,1982.429503,81300,2010
6566,1998.07548,85200,2010
6602,2832.14627,63465.90909,2010
6604,2828.700325,57470,2010
6755,1642,42488,2010
6756,1642,42488,2010
6776,1358.268077,22866.5,2010
6779,1630,37900,2010
6780,1427.486323,24603.66042,2010
6886,1822.6283,85750,2010
6909,1395,20875,2010
6923,1593,30390,2010
6933,1395,21925,2010
6995,1600,37075,2010
7003,1600,35700,2010
7005,1600,36575,2010
7090,1978.308489,127550,2010
7103,1490,20995,2010
7147,1710,37700,2010
7153,1710,39075,2010
7254,1330.261398,15750,2010
7255,1348.384976,17370,2010
7272,1536,23995,2010
7297,1516.765592,31000,2010
7300,1649.657844,27950,2010
7383,1687.528194,24690,2010
7385,1529.977737,23330,2010
7434,1731.957213,20925,2010
7440,1440,44885,2010
7441,1440,44885,2010
7444,1378,18079.09091,2010
7448,2063,34880,2010
7459,2083,31040,2010
7482,1440,34412.77778,2010
7483,1440,35283.46154,2010
7485,1865,32475,2010
7488,1796,30949.11765,2010
7489,1451.718247,22564.18605,2010
7499,1967,25365,2010
7500,1440,37810,2010
7501,2046,27955,2010
7502,1440,37810,2010
7503,1990,28995,2010
7543,1600,34564.91228,2010
7646,1671.236418,37575,2010
7694,1627.118565,26538.33333,2010
7698,1520.26306,24828.75,2010
7780,1347,18859.63668,2010
7791,1378,19470.90942,2010
7792,1345,17610,2010
7811,1345,16730,2010
7817,1310,31000,2010
7821,2110.237164,38500,2010
7835,1433,22645,2010
7847,1649.688589,23790,2010
7858,1536,22995,2010
7900,1670.190159,44150,2010
7903,1733.901699,78790,2010
7908,1295,17190,2010
7919,1326.665655,25340,2010
7940,1432,21370,2010
7960,1661.821063,32201.67614,2010
7961,1867.173748,122000,2010
7964,2481.990032,23768.75,2010
7965,1733.599136,33951.75926,2010
7983,1930,53310,2010
8006,1464,20761.73469,2010
8014,1812.577202,39310,2010
8015,1853.023111,40005,2010
8018,1464,21584.9,2010
8039,1464,26065,2010
8041,1464,26065,2010
8051,1464,26065,2010
8070,1860,55865.38462,2010
8073,1464,26065,2010
8079,1860,55848.14815,2010
8086,1465,24970,2010
8087,1465,23870,2010
8096,1464,20040.17857,2010
8135,1295,25300,2010
8137,1295,24050,2010
8152,1235,21700,2010
8178,1235,20450,2010
8184,2488.579679,24610,2010
8187,1925,57250,2010
8196,2011.779321,42080,2010
8200,1432,20295,2010
8202,1464,20296.51786,2010
8206,1295,16100,2010
8210,2249.190265,35523.81703,2010
8215,1399,20875,2010
8248,1399,21925,2010
8274,1623.917471,40400,2010
8311,1332,17800,2010
8328,1884,42800,2010
8364,1332,17879.52442,2010
8365,1881,37950,2010
8395,1652.252586,316095,2010
8431,1506,28700,2010
8492,1295,17445,2010
8493,1960.295247,47540,2010
8497,1295,18165,2010
8499,1325.823347,25340,2010
8501,1295,18495,2010
8507,1315,16820,2010
8514,1412.939454,19995,2010
8517,1597.000905,32290,2010
8520,1628.426681,26245,2010
8522,1497,27760,2010
8524,1524.009869,28750,2010
8529,1633.894002,24325,2010
8530,1560.784933,30850,2010
8538,1379.534756,17368.41499,2010
8540,1859,46950,2010
8541,2225,72400,2010
8542,1247.196816,17357.6943,2010
8543,2225,72400,2010
8544,1531.51586,27999,2010
8549,2006.743531,25160,2010
8550,1515,24274.44444,2010
8558,1744,34195,2010
8563,2334.731333,35525,2010
8571,2047.475637,26025,2010
8594,1920.666364,23660,2010
8602,2118,38700,2010
8603,1736.944193,76330,2010
8606,1631,38590,2010
8609,1869.506903,37800,2010
8611,1864.941455,63200,2010
8612,1640,39940,2010
8613,1414,20320,2010
8615,1574.825576,28755,2010
8619,1414,22090,2010
8622,2179,39970,2010
8628,1497,28860,2010
8630,1744,30925,2010
8632,1528.041853,24475,2010
8638,2118,35216.55914,2010
8642,1878,31855,2010
8654,1850.477749,23420,2010
8658,1485,20196.72779,2010
8659,1505,106100,2010
8661,1505,110180,2010
8666,2779,61345,2010
8682,1505,103880,2010
8687,2141.639821,36975,2010
8698,1480.291023,21325,2010
8699,2676,58500,2010
8710,1460,27270,2010
8715,2019.148394,35875,2010
8716,2581,55995,2010
8726,1210,29100,2010
8728,1645,32350,2010
8752,2243.836742,39745,2010
8753,1485,19720,2010
8761,1377.353129,19455.22727,2010
8765,1411.703349,20582.5,2010
8767,2043,30750,2010
8769,1484,22445,2010
8770,2314,43325,2010
8773,1484,20405,2010
8778,1424,21906,2010
8787,2245,60700,2010
8789,1424,21406,2010
8800,2218.471504,33970,2010
8804,2639.414354,71644.13043,2010
8810,1505,99800,2010
8815,2695,337585,2010
8818,2406,44350,2010
8822,2436.730633,53400,2010
8826,1584.473128,31450,2010
8827,2355,99900,2010
8831,1431,20320,2010
8837,1480,91663.63636,2010
8841,1480,92880,2010
8842,1480,99180,2010
8850,1248.746056,17357.6943,2010
8851,2079,59000,2010
8854,1465,23265,2010
8855,1465,22165,2010
8856,1484.586993,24928,2010
8859,1665,360400,2010
8862,1801.90819,323988,2010
8875,2674,73425,2010
8882,2018,23235,2010
8886,1465,19395,2010
8894,1880,117500,2010
8895,1330,51400,2010
8900,1350,61500,2010
8902,1350,64920,2010
8910,1727.709134,48800,2010
8913,1771.034525,48800,2010
8925,1343.966463,31526,2010
8928,1330,54820,2010
8937,1465,18295,2010
8946,1588,24200,2010
8947,1588,25941.52174,2010
8949,1733.316357,24590,2010
8965,2779,77211.84211,2010
8976,1751,32255.87584,2010
8978,1751,33165.17241,2010
8981,1936,28905,2010
8985,1678,26705,2010
8998,2155,37464.77273,2010
9000,1493.326669,87860,2010
9022,1465,24670.28169,2010
9029,2744,366000,2010
9033,1855,42850,2010
9042,2538,45879,2010
9044,1520,220310,2010
9051,2239,37457.4336,2010
9053,2298,33612.63049,2010
9056,2298,39985,2010
9066,1615,25305,2010
9068,1690,384400,2010
9072,1520,231447,2010
9074,2082,31930,2010
9075,1420,95100,2010
9076,1395,81880,2010
9077,1395,88180,2010
9078,1420,88800,2010
9081,2051,33227.62155,2010
9089,2671.432714,339490,2010
9093,1420,92880,2010
9094,1455,18050,2010
9095,1395,80600,2010
9098,1987,29700,2010
9104,1953,44300,2010
9105,1420,99180,2010
9108,2062,35612.91469,2010
9111,1465,25715,2010
9120,1507.799612,22741.31466,2010
9121,2131,35325,2010
9122,2173,31616.32928,2010
9125,2173,37985,2010
9126,1513.737889,33080,2010
9133,1346,18720,2010
9134,1575,24499,2010
9135,1520.967532,27915,2010
9141,2142,35458.21644,2010
9143,1488,27255,2010
9144,2416,43810,2010
9153,1850,27730,2010
9160,1848,24585,2010
9163,2109,23340,2010
9165,1936,29730,2010
9167,2109,21590,2010
9171,1848,25410,2010
9172,1838.155896,49200,2010
9173,1840,22745,2010
9175,1660.287372,44000,2010
9196,2500.470638,34895,2010
9198,2000.509697,25175,2010
9200,1578,21710,2010
9214,2679,53525,2010
9216,2229.016456,36305,2010
9218,1369,18195,2010
9220,2568,43110,2010
9221,1376,23664,2010
9226,1376,24764,2010
9228,1773.865456,26780,2010
9239,1373,16000,2010
9253,2053.063092,37285.64655,2010
9262,2088,32375,2010
9264,2585,227585,2010
9271,1602.689799,33928.88166,2010
9274,2095,31330,2010
9275,2096,38928.14815,2010
9276,1578,21710,2010
9279,1565,23300,2010
9283,1753.331162,23245,2010
9285,2045,32169.01408,2010
9288,1791.169752,28836.66667,2010
9296,1928,21800,2010
9306,1565,25310,2010
9316,1485,28599,2010
9318,1485,29599,2010
9319,1687,35885.31008,2010
9321,1687,36761.64948,2010
9325,2106,42797.1319,2010
9327,1962.939283,135800,2010
9328,1966.244616,138400,2010
9332,1814,29456.34615,2010
9333,1531,22050,2010
9334,1531,21890.13699,2010
9336,1814,28586.91176,2010
9341,1624.591259,28599,2010
9342,2018.477918,30658,2010
9343,1766.517976,196570,2010
9349,1778.082421,200170,2010
9357,1382,64000,2010
9358,1382,65500,2010
9359,916,74995,2010
9360,1701,23579.20195,2010
9361,1440,32563.63636,2010
9362,1701,24455.89958,2010
9367,1440,31700,2010
9370,1967,25900,2010
9372,1828,32060,2010
9381,1960.213214,37770,2010
9388,1880,38710,2010
9391,1967.196905,28053.07692,2010
9392,2035.04622,50086.84426,2010
9403,2214.960762,49200,2010
9407,2049,30700,2010
9410,2131.23595,37320,2010
9413,2094.837551,31130,2010
9415,2023,29100,2010
9418,2013,29500,2010
9420,2013,30700,2010
9426,1810,29940,2010
9430,1758,30460,2010
9433,1749,28340,2010
9435,2538,41340,2010
9438,1634,30889.44444,2010
9440,1634,31777.77778,2010
9449,2437,37510,2010
9450,2021,139975,2010
9459,2593.920873,229490,2010
9469,1881.432994,60950,2010
9477,1450,202054,2010
9480,1279.253463,20440,2010
9485,1277.345862,17450,2010
9489,2496.351925,245000,2010
9492,2568,43110,2010
9503,2588,56700,2010
9516,1759.384913,47050,2010
9517,1710,137750,2010
9531,1873.035273,32480,2010
9535,1579,43040,2010
9538,1440,33675,2010
9539,1271,16350,2010
9540,1760,183070,2010
9542,1760,187070,2010
9544,1440,34350,2010
9546,1271,15350,2010
9549,1695,269000,2010
9552,1695,273000,2010
9555,2069,37394.43343,2010
9561,2256,47950,2010
9562,1256,13990,2010
9563,1464,19510,2010
9569,1579,42303.63636,2010
9573,2018,24985,2010
9579,1985,35595,2010
9585,1548.419857,36975,2010
9586,1984,35995,2010
9595,1639.178675,36975,2010
9604,1631,124750,2010
9611,2345,46900,2010
9616,1737,84060,2010
9621,1640,40940,2010
9627,1365.656585,20245,2010
9633,1531,20460,2010
9634,1631,41395,2010
9641,1457.92721,23455,2010
9647,1594.286882,33490,2010
9652,1826.398658,58450,2010
9658,1412,24269,2010
9661,1412,25369,2010
9683,2571.752684,41980,2010
9688,2551,50720,2010
9689,2437,37510,2010
9690,1346,17620,2010
9694,2137,44450,2010
9707,1535,100720,2010
9714,1464,23240,2010
9724,1690,388800,2010
9742,1389.245286,16950,2010
9744,1535,97300,2010
9749,1382,66500,2010
9763,2726,59800,2010
9769,2013.578627,56000,2010
9770,1561,92006,2010
9781,1690,394400,2010
9796,1610,61550,2010
9797,1506,21406,2010
9806,2069.170212,35770,2010
9816,2361.944883,58900,2010
9817,1815,58700,2010
9823,1815,60275,2010
9827,1369,19295,2010
9832,1567,92756,2010
9834,1570,135500,2010
9837,1840,53750,2010
9843,2283.104152,29935,2010
9846,2242.813211,49694.59459,2010
9896,1440,36975,2010
9900,1440,36975,2010
9923,900,47250,2010
9931,2445.530722,88900,2010
9934,2972,45085,2010
9938,890,74995,2010
9939,935,65690,2010
9951,1789.297561,24695,2010
9952,1325,17715,2010
9961,1151,15120,2010
9979,2030,31505,2010
9999,1515.021362,21540,2010
10008,1455,20890,2010
10011,1230.684289,17559.00518,2010
10017,1329,20745,2010
10018,1200.723882,18680.97516,2010
10059,2416,37570,2010
10061,1975.711874,75050,2010
10083,1347.900463,26100,2010
10087,1964.917971,70650,2010
10089,1798.529384,48220,2010
10090,1623.589553,29599,2010
10104,1631,28195,2010
10109,1169,14464.92754,2010
10114,2507,70454.07407,2010
10118,1703.4835,30878.24841,2010
10121,1620,51725,2010
10122,1424,21995,2010
10136,1735.029667,30115,2010
10139,1620,50150,2010
10141,1424,22206,2010
10146,1628.750933,26245,2010
10150,1805.101894,32625.20067,2010
10155,1516,23565,2010
10158,1885.051438,90700,2010
10159,1621,183000,2010
10163,1751,32471.53409,2010
10165,1502.089014,24925.38961,2010
10166,1501,22025,2010
10170,1496,21215,2010
10173,1617,28495,2010
10178,2362.002709,35525,2010
10183,1385,19495,2010
10184,1568.084883,25597.71732,2010
10189,1646.587487,28240,2010
10191,1865.476754,87700,2010
10193,2572.211833,44745,2010
10195,1501,22900,2010
10198,1169,15426.36364,2010
10201,2132.260779,106200,2010
10207,1486,21995,2010
10209,1536,24195,2010
10210,1660,31495,2010
10211,1584,28385,2010
10212,1649,29195,2010
10213,1584,26315,2010
10214,1516,25635,2010
10215,1752.725079,28345,2010
10216,1803.493425,64800,2010
10217,1840,49600,2010
10220,1633.068785,30095,2010
10223,1455,19050,2010
10224,1516,24565,2010
10225,2129.866442,102300,2010
10226,1555,25495,2010
10227,1516,26635,2010
10228,1898.201128,67150,2010
10231,1794.252978,56850,2010
10238,1955,59700,2010
10241,1955,59700,2010
10242,2556,38970,2010
10246,2500,50900,2010
10249,1490,19720,2010
10252,1555,24495,2010
10258,1490,21469.06998,2010
10263,1723.179727,39950,2010
10264,1584,25315,2010
10267,1756,41910,2010
10268,2005,25545,2010
10271,1046,14180,2010
10274,1536,23195,2010
10277,1495.248609,91280,2010
10280,1486,20995,2010
10282,1512.074156,23535,2010
10283,2046.237643,26507.5,2010
10294,2016,24460,2010
10298,1930,31455,2010
10305,1402,21995,2010
10316,1847.927421,59625,2010
10318,1750.371637,31865,2010
10319,1874.09838,56200,2010
10320,1151,16879.65517,2010
10321,1492.615065,25165,2010
10327,1950,199950,2010
10328,1646.068611,33015,2010
10331,1797.879997,72700,2010
10335,1584,27385,2010
10339,1836.164615,79700,2010
10354,1489.861925,24945,2010
10355,1764.837251,51900,2010
10361,1728.974286,32640.71963,2010
10367,2850,62220,2010
10370,1715,22680,2010
10371,2415,60950,2010
10373,2329,60565,2010
10376,1089.251258,15510.07937,2010
10379,1121.646309,15657.68657,2010
10387,1756.543153,49400,2010
10388,1502,59201.11765,2010
10392,1149,12240,2010
10395,1715,23675,2010
10401,1722.368821,34330,2010
10402,1335,51020,2010
10405,1922.579353,30555,2010
10406,1678.899495,36950,2010
10407,1511,24695,2010
10408,1335,47600,2010
10411,1429.633235,228325,2010
10414,1699.621171,45681.81818,2010
10416,1397,19495,2010
10420,2259,40347.56004,2010
10421,2203,38852.47674,2010
10429,2168,38345.83197,2010
10435,1453,19745,2010
10438,1453,21845,2010
10439,1442,18745,2010
10440,1165,13622.35776,2010
10443,2065,63700,2010
10446,2027,31710,2010
10447,1685,165700,2010
10458,2194.586731,66700,2010
10460,1453,21845,2010
10462,2112,36787.57463,2010
10463,1769.455406,74400,2010
10465,2380,55790,2010
10466,1073,12295,2010
10467,2028,39145,2010
10468,2027,30215,2010
10474,2086,36715,2010
10475,2113,32215,2010
10482,1847.715282,46028.43066,2010
10484,1818.948072,78900,2010
10488,1941,33130,2010
10489,1747.501905,40700,2010
10490,2079,35710,2010
10494,1947,36220,2010
10504,1843.804753,45437.72727,2010
10505,1936.596586,47300.71429,2010
10506,2086,38210,2010
10507,1868.955223,53310,2010
10510,1852,27220,2010
10521,1348.273501,18558.57388,2010
10524,1911,63465,2010
10525,1911,64765,2010
10530,1365,47460,2010
10531,1365,50880,2010
10535,1883.969915,33070,2010
10537,1756.24406,39765,2010
10538,1455,47650,2010
10540,1813.906399,40190.54581,2010
10541,1697,25344.47761,2010
10544,1697,26076.79641,2010
10546,1434.763023,20940,2010
10549,2211,57590,2010
10550,1811.907591,30383,2010
10555,1489.485483,29000,2010
10556,1490.876306,32850,2010
10560,1921.855229,44460,2010
10563,1909.797292,42023.44828,2010
10564,2113,33710,2010
10566,1809.094673,57100,2010
10568,1834.392729,59600,2010
10570,1492,64471.19048,2010
10571,1824.827482,40093.46154,2010
10575,2200,40710,2010
10578,2194,48000,2010
10581,1820,78900,2010
10582,1424,22495,2010
10589,2170,104800,2010
10591,2200,39215,2010
10596,1760,74400,2010
10598,2650.172736,60950,2010
10601,1746,36556.24413,2010
10607,1746,37905.88918,2010
10608,1673.020233,36950,2010
10613,2554,51200,2010
10615,1801,44381.27907,2010
10617,2639,57155,2010
10618,2554.1333,57850,2010
10620,2173.481834,41910,2010
10621,1455,21680,2010
10626,1485,21842.90076,2010
10627,1485,22730,2010
10631,1485,20821.81818,2010
10632,1801,44883.17647,2010
10635,2549,40987.56944,2010
10638,1511,24695,2010
10640,2673,44908.62745,2010
10641,2752,61360,2010
10643,2664,54010,2010
10646,2654,43001.56584,2010
10647,2575,56235,2010
10652,2415.008772,61950,2010
10653,1385,18995,2010
10654,1485,21730,2010
10656,1385,19995,2010
10659,2785,48648.26087,2010
10661,1455,20680,2010
10672,1693.99642,48850,2010
10677,1431,18035,2010
10679,2185.047082,43905,2010
10682,2666,58515,2010
10684,2088.506401,38410,2010
10685,1479.448705,53300,2010
10689,1381,21845,2010
10694,2308.993891,46490,2010
10701,1728.904444,55450,2010
10704,1836,87600,2010
10709,2588.00927,38120,2010
10715,1455,21420,2010
10716,1385,18495,2010
10718,1381,23328.33333,2010
10720,1165,13726.81818,2010
10721,1534,23495,2010
10722,1711.150282,58200,2010
10724,1332,15995,2010
10726,1431,20202.62548,2010
10727,2743,59320,2010
10732,1823.886053,37500,2010
10733,1816.542275,35500,2010
10734,1534,23495,2010
10735,2388.992075,55790,2010
10736,1431,21370,2010
10737,1431,20370,2010
10739,2741,60055,2010
10740,1455,22420,2010
10741,2130.627634,40400,2010
10744,1161,13300,2010
10745,1852,31467.43777,2010
10746,1567,32645,2010
10748,1625,36100,2010
10767,1645,32450,2010
10771,1484,20555,2010
10772,1880.92296,99050,2010
10773,1816.837932,50900,2010
10774,1470,28439.44444,2010
10780,1857,28320,2010
10787,2374.998375,51800,2010
10797,2776,76390,2010
10800,1750,45200,2010
10801,1700.722316,35540,2010
10805,1484,22595,2010
10812,1455,25495,2010
10819,1837,24910.3075,2010
10823,1909,64765,2010
10825,1378,21699.86755,2010
10831,1272,15495,2010
10835,1626.00445,39070,2010
10838,1779,41323.92857,2010
10840,2024.017783,32574.72973,2010
10841,1742,40390,2010
10842,1783,44445,2010
10845,1986.818248,30824.28571,2010
10846,1783,42605,2010
10849,1783,46015.28571,2010
10854,1779,48850,2010
10855,1830.275168,50200,2010
10858,1647,31684.39759,2010
10859,2019,40995,2010
10868,1710.207491,59760,2010
10869,1511.91037,30199,2010
10871,1470,28420,2010
10872,1462.034318,27028,2010
10873,1587.274153,31550,2010
10877,1378,20919.02439,2010
10879,1557,23720,2010
10880,1272,16595,2010
10881,2118,50240,2010
10882,1557,29575.26836,2010
10887,1663.992974,36275,2010
10888,1632.225306,33740,2010
10889,1709.169859,46100,2010
10892,1935,33068.34711,2010
10895,1992.88023,84000,2010
10896,1885.503867,78050,2010
10897,1119,9985,2010
10901,1859.851679,34000,2010
10908,1736.25722,41560,2010
10909,1825.915687,43790,2010
10912,1896.386729,35200,2010
10915,1909,63465,2010
10918,1297,16842.70524,2010
10919,1850.459661,32000,2010
10920,1297,17372.48804,2010
10922,1819.271858,43000,2010
10924,1891.523497,88650,2010
10925,1749.739751,45840,2010
10928,2648,49803.42697,2010
10929,1865,40065,2010
10932,1808.015905,41600,2010
10942,1571.140869,33815,2010
10949,2667,73840,2010
10959,1600,33990,2010
10960,2679,53540,2010
10963,1455,25495,2010
10981,1881.097099,111150,2010
10985,1745,31150,2010
10996,1793,30250.41841,2010
10997,1530,35995,2010
11005,2583,73966.78431,2010
11007,2538,47060.45517,2010
11008,1530,96180,2010
11014,1046,14980,2010
11020,1530,92100,2010
11023,2577,46781.67453,2010
11027,1434,24095,2010
11028,1390,21420.07246,2010
11037,1819,32900,2010
11040,2081.12693,39905,2010
11049,1358,25120,2010
11050,1390,22200.09766,2010
11051,2551,50735,2010
11063,1515,24599.64912,2010
11068,1434,22995,2010
11072,1792,24495,2010
11075,1737,28500.79787,2010
11082,1052,13255,2010
11084,1798,26660.23121,2010
11087,1628.78253,25495,2010
11092,2490,70887.43902,2010
11093,1809,30070,2010
11101,1110,23110,2010
11116,1659.916787,37390,2010
11119,1790,31995,2010
11120,1360,228040,2010
11123,1785,28523.36625,2010
11125,1680.798299,45200,2010
11131,2609,44598.05263,2010
11134,2110,45525,2010
11137,2568,43510,2010
11143,1714.307,28150,2010
11147,1680,26826.57895,2010
11153,2618,56730,2010
11167,1911.434488,47565,2010
11168,2105,40505,2010
11170,1858.284233,59150,2010
11172,1318.147453,17450,2010
11176,1440,22780,2010
11179,2612,64810,2010
11181,2521,45792.48869,2010
11185,1550,37345,2010
11186,2751,59955,2010
11190,1465,24455,2010
11191,1935,29995,2010
11193,2744,47645.55556,2010
11194,2568,43510,2010
11195,1303,15520,2010
11196,1935,34600,2010
11197,1514.630976,26006.66667,2010
11201,1899.601756,27335.42553,2010
11210,1314.727701,18127.7931,2010
11212,1532.47845,27285.99747,2010
11217,2521,45799.18367,2010
11223,2397.652622,88200,2010
11227,1930,34895,2010
11229,2050,43935,2010
11232,2705,76732.00893,2010
11233,2649,48466.27119,2010
11238,2025,36345,2010
11242,2495.953222,37910,2010
11244,1535,33995,2010
11246,1790,27390,2010
11247,2744,47661.76923,2010
11248,1567.592012,30645.03268,2010
11254,1360,228040,2010
11260,2619,73639.87179,2010
11261,1226.316612,21184.78673,2010
11266,1543,30645.03268,2010
11272,2615,68020,2010
11273,1536,20810,2010
11279,1536,24410,2010
11281,1216.720312,20582.5,2010
11286,1588,22060,2010
11288,1835,28545,2010
11290,1835,33150,2010
11292,2425.763787,53400,2010
11302,1575,24470,2010
11304,1952.31802,77400,2010
11309,1346,17980,2010
11312,1303,16700,2010
11314,1536,23220,2010
11316,1620,28095,2010
11318,1498,24105,2010
11331,2590.019395,46783.21429,2010
11333,1453,21180,2010
11334,1576,23625,2010
11337,2471.139488,37910,2010
11339,1346,19467.81385,2010
11352,1405,19895,2010
11361,1588,25660,2010
11362,1528.422771,21599,2010
